Time	Node	Type	Packets	
281	1	CacheMisses	0
281	2	CacheHits	0
281	2	CacheMisses	1
281	3	CacheHits	0
281	3	CacheMisses	0
281	4	CacheHits	0
281	4	CacheMisses	0
281	5	CacheHits	0
281	5	CacheMisses	1
281	6	CacheHits	0
281	6	CacheMisses	1
281	7	CacheHits	0
281	7	CacheMisses	1
281	8	CacheHits	0
281	8	CacheMisses	1
282	0	CacheHits	0
282	0	CacheMisses	0
282	1	CacheHits	0
282	1	CacheMisses	0
282	2	CacheHits	0
282	2	CacheMisses	1
282	3	CacheHits	0
282	3	CacheMisses	0
282	4	CacheHits	0
282	4	CacheMisses	0
282	5	CacheHits	0
282	5	CacheMisses	1
282	6	CacheHits	0
282	6	CacheMisses	1
282	7	CacheHits	0
282	7	CacheMisses	1
282	8	CacheHits	0
282	8	CacheMisses	1
283	0	CacheHits	0
283	0	CacheMisses	0
283	1	CacheHits	0
283	1	CacheMisses	0
283	2	CacheHits	0
283	2	CacheMisses	1
283	3	CacheHits	0
283	3	CacheMisses	0
283	4	CacheHits	0
283	4	CacheMisses	0
283	5	CacheHits	0
283	5	CacheMisses	1
283	6	CacheHits	0
283	6	CacheMisses	1
283	7	CacheHits	0
283	7	CacheMisses	1
283	8	CacheHits	0
283	8	CacheMisses	1
284	0	CacheHits	0
284	0	CacheMisses	0
284	1	CacheHits	0
284	1	CacheMisses	0
284	2	CacheHits	0
284	2	CacheMisses	1
284	3	CacheHits	0
284	3	CacheMisses	0
284	4	CacheHits	0
284	4	CacheMisses	0
284	5	CacheHits	0
284	5	CacheMisses	1
284	6	CacheHits	0
284	6	CacheMisses	1
284	7	CacheHits	0
284	7	CacheMisses	1
284	8	CacheHits	0
284	8	CacheMisses	1
285	0	CacheHits	0
285	0	CacheMisses	0
285	1	CacheHits	0
285	1	CacheMisses	0
285	2	CacheHits	0
285	2	CacheMisses	1
285	3	CacheHits	0
285	3	CacheMisses	0
285	4	CacheHits	0
285	4	CacheMisses	0
285	5	CacheHits	0
285	5	CacheMisses	1
285	6	CacheHits	0
285	6	CacheMisses	1
285	7	CacheHits	0
285	7	CacheMisses	1
285	8	CacheHits	0
285	8	CacheMisses	1
286	0	CacheHits	0
286	0	CacheMisses	0
286	1	CacheHits	0
286	1	CacheMisses	0
286	2	CacheHits	0
286	2	CacheMisses	1
286	3	CacheHits	0
286	3	CacheMisses	0
286	4	CacheHits	0
286	4	CacheMisses	0
286	5	CacheHits	0
286	5	CacheMisses	1
286	6	CacheHits	0
286	6	CacheMisses	1
286	7	CacheHits	0
286	7	CacheMisses	1
286	8	CacheHits	0
286	8	CacheMisses	1
287	0	CacheHits	0
287	0	CacheMisses	0
287	1	CacheHits	0
287	1	CacheMisses	0
287	2	CacheHits	0
287	2	CacheMisses	1
287	3	CacheHits	0
287	3	CacheMisses	0
287	4	CacheHits	0
287	4	CacheMisses	0
287	5	CacheHits	0
287	5	CacheMisses	1
287	6	CacheHits	0
287	6	CacheMisses	1
287	7	CacheHits	0
287	7	CacheMisses	1
287	8	CacheHits	0
287	8	CacheMisses	1
288	0	CacheHits	0
288	0	CacheMisses	0
288	1	CacheHits	0
288	1	CacheMisses	0
288	2	CacheHits	0
288	2	CacheMisses	1
288	3	CacheHits	0
288	3	CacheMisses	0
288	4	CacheHits	0
288	4	CacheMisses	0
288	5	CacheHits	0
288	5	CacheMisses	1
288	6	CacheHits	0
288	6	CacheMisses	1
288	7	CacheHits	0
288	7	CacheMisses	1
288	8	CacheHits	0
288	8	CacheMisses	1
289	0	CacheHits	0
289	0	CacheMisses	0
289	1	CacheHits	0
289	1	CacheMisses	0
289	2	CacheHits	0
289	2	CacheMisses	1
289	3	CacheHits	0
289	3	CacheMisses	0
289	4	CacheHits	0
289	4	CacheMisses	0
289	5	CacheHits	0
289	5	CacheMisses	1
289	6	CacheHits	0
289	6	CacheMisses	1
289	7	CacheHits	0
289	7	CacheMisses	1
289	8	CacheHits	0
289	8	CacheMisses	1
290	0	CacheHits	0
290	0	CacheMisses	0
290	1	CacheHits	0
290	1	CacheMisses	0
290	2	CacheHits	0
290	2	CacheMisses	1
290	3	CacheHits	0
290	3	CacheMisses	0
290	4	CacheHits	0
290	4	CacheMisses	0
290	5	CacheHits	0
290	5	CacheMisses	1
290	6	CacheHits	0
290	6	CacheMisses	1
290	7	CacheHits	0
290	7	CacheMisses	1
290	8	CacheHits	0
290	8	CacheMisses	1
291	0	CacheHits	0
291	0	CacheMisses	0
291	1	CacheHits	0
291	1	CacheMisses	0
291	2	CacheHits	0
291	2	CacheMisses	1
291	3	CacheHits	0
291	3	CacheMisses	0
291	4	CacheHits	0
291	4	CacheMisses	0
291	5	CacheHits	0
291	5	CacheMisses	1
291	6	CacheHits	0
291	6	CacheMisses	1
291	7	CacheHits	0
291	7	CacheMisses	1
291	8	CacheHits	0
291	8	CacheMisses	1
292	0	CacheHits	0
292	0	CacheMisses	0
292	1	CacheHits	0
292	1	CacheMisses	0
292	2	CacheHits	0
292	2	CacheMisses	1
292	3	CacheHits	0
292	3	CacheMisses	0
292	4	CacheHits	0
292	4	CacheMisses	0
292	5	CacheHits	0
292	5	CacheMisses	1
292	6	CacheHits	0
292	6	CacheMisses	1
292	7	CacheHits	0
292	7	CacheMisses	1
292	8	CacheHits	0
292	8	CacheMisses	1
293	0	CacheHits	0
293	0	CacheMisses	0
293	1	CacheHits	0
293	1	CacheMisses	0
293	2	CacheHits	0
293	2	CacheMisses	1
293	3	CacheHits	0
293	3	CacheMisses	0
293	4	CacheHits	0
293	4	CacheMisses	0
293	5	CacheHits	0
293	5	CacheMisses	1
293	6	CacheHits	0
293	6	CacheMisses	1
293	7	CacheHits	0
293	7	CacheMisses	1
293	8	CacheHits	0
293	8	CacheMisses	1
294	0	CacheHits	0
294	0	CacheMisses	0
294	1	CacheHits	0
294	1	CacheMisses	0
294	2	CacheHits	0
294	2	CacheMisses	1
294	3	CacheHits	0
294	3	CacheMisses	0
294	4	CacheHits	0
294	4	CacheMisses	0
294	5	CacheHits	0
294	5	CacheMisses	1
294	6	CacheHits	0
294	6	CacheMisses	1
294	7	CacheHits	0
294	7	CacheMisses	1
294	8	CacheHits	0
294	8	CacheMisses	1
295	0	CacheHits	0
295	0	CacheMisses	0
295	1	CacheHits	0
295	1	CacheMisses	0
295	2	CacheHits	0
295	2	CacheMisses	1
295	3	CacheHits	0
295	3	CacheMisses	0
295	4	CacheHits	0
295	4	CacheMisses	0
295	5	CacheHits	0
295	5	CacheMisses	1
295	6	CacheHits	0
295	6	CacheMisses	1
295	7	CacheHits	0
295	7	CacheMisses	1
295	8	CacheHits	0
295	8	CacheMisses	1
296	0	CacheHits	0
296	0	CacheMisses	0
296	1	CacheHits	0
296	1	CacheMisses	0
296	2	CacheHits	0
296	2	CacheMisses	1
296	3	CacheHits	0
296	3	CacheMisses	0
296	4	CacheHits	0
296	4	CacheMisses	0
296	5	CacheHits	0
296	5	CacheMisses	1
296	6	CacheHits	0
296	6	CacheMisses	1
296	7	CacheHits	0
296	7	CacheMisses	1
296	8	CacheHits	0
296	8	CacheMisses	1
297	0	CacheHits	0
297	0	CacheMisses	0
297	1	CacheHits	0
297	1	CacheMisses	0
297	2	CacheHits	0
297	2	CacheMisses	1
297	3	CacheHits	0
297	3	CacheMisses	0
297	4	CacheHits	0
297	4	CacheMisses	0
297	5	CacheHits	0
297	5	CacheMisses	1
297	6	CacheHits	0
297	6	CacheMisses	1
297	7	CacheHits	0
297	7	CacheMisses	1
297	8	CacheHits	0
297	8	CacheMisses	1
298	0	CacheHits	0
298	0	CacheMisses	0
298	1	CacheHits	0
298	1	CacheMisses	0
298	2	CacheHits	0
298	2	CacheMisses	1
298	3	CacheHits	0
298	3	CacheMisses	0
298	4	CacheHits	0
298	4	CacheMisses	0
298	5	CacheHits	0
298	5	CacheMisses	1
298	6	CacheHits	0
298	6	CacheMisses	1
298	7	CacheHits	0
298	7	CacheMisses	1
298	8	CacheHits	0
298	8	CacheMisses	1
299	0	CacheHits	0
299	0	CacheMisses	0
299	1	CacheHits	0
299	1	CacheMisses	0
299	2	CacheHits	0
299	2	CacheMisses	1
299	3	CacheHits	0
299	3	CacheMisses	0
299	4	CacheHits	0
299	4	CacheMisses	0
299	5	CacheHits	0
299	5	CacheMisses	1
299	6	CacheHits	0
299	6	CacheMisses	1
299	7	CacheHits	0
299	7	CacheMisses	1
299	8	CacheHits	0
299	8	CacheMisses	1
300	0	CacheHits	0
300	0	CacheMisses	0
300	1	CacheHits	0
300	1	CacheMisses	0
300	2	CacheHits	0
300	2	CacheMisses	1
300	3	CacheHits	0
300	3	CacheMisses	0
300	4	CacheHits	0
300	4	CacheMisses	0
300	5	CacheHits	0
300	5	CacheMisses	1
300	6	CacheHits	0
300	6	CacheMisses	1
300	7	CacheHits	0
300	7	CacheMisses	1
300	8	CacheHits	0
300	8	CacheMisses	1
301	0	CacheHits	0
301	0	CacheMisses	0
301	1	CacheHits	0
301	1	CacheMisses	0
301	2	CacheHits	0
301	2	CacheMisses	1
301	3	CacheHits	0
301	3	CacheMisses	0
301	4	CacheHits	0
301	4	CacheMisses	0
301	5	CacheHits	0
301	5	CacheMisses	1
301	6	CacheHits	0
301	6	CacheMisses	1
301	7	CacheHits	0
301	7	CacheMisses	1
301	8	CacheHits	0
301	8	CacheMisses	1
302	0	CacheHits	0
302	0	CacheMisses	0
302	1	CacheHits	0
302	1	CacheMisses	0
302	2	CacheHits	0
302	2	CacheMisses	1
302	3	CacheHits	0
302	3	CacheMisses	0
302	4	CacheHits	0
302	4	CacheMisses	0
302	5	CacheHits	0
302	5	CacheMisses	1
302	6	CacheHits	0
302	6	CacheMisses	1
302	7	CacheHits	0
302	7	CacheMisses	1
302	8	CacheHits	0
302	8	CacheMisses	1
303	0	CacheHits	0
303	0	CacheMisses	0
303	1	CacheHits	0
303	1	CacheMisses	0
303	2	CacheHits	0
303	2	CacheMisses	1
303	3	CacheHits	0
303	3	CacheMisses	0
303	4	CacheHits	0
303	4	CacheMisses	0
303	5	CacheHits	0
303	5	CacheMisses	1
303	6	CacheHits	0
303	6	CacheMisses	1
303	7	CacheHits	0
303	7	CacheMisses	1
303	8	CacheHits	0
303	8	CacheMisses	1
304	0	CacheHits	0
304	0	CacheMisses	0
304	1	CacheHits	0
304	1	CacheMisses	0
304	2	CacheHits	0
304	2	CacheMisses	1
304	3	CacheHits	0
304	3	CacheMisses	0
304	4	CacheHits	0
304	4	CacheMisses	0
304	5	CacheHits	0
304	5	CacheMisses	1
304	6	CacheHits	0
304	6	CacheMisses	1
304	7	CacheHits	0
304	7	CacheMisses	1
304	8	CacheHits	0
304	8	CacheMisses	1
305	0	CacheHits	0
305	0	CacheMisses	0
305	1	CacheHits	0
305	1	CacheMisses	0
305	2	CacheHits	0
305	2	CacheMisses	1
305	3	CacheHits	0
305	3	CacheMisses	0
305	4	CacheHits	0
305	4	CacheMisses	0
305	5	CacheHits	0
305	5	CacheMisses	1
305	6	CacheHits	0
305	6	CacheMisses	1
305	7	CacheHits	0
305	7	CacheMisses	1
305	8	CacheHits	0
305	8	CacheMisses	1
306	0	CacheHits	0
306	0	CacheMisses	0
306	1	CacheHits	0
306	1	CacheMisses	0
306	2	CacheHits	0
306	2	CacheMisses	1
306	3	CacheHits	0
306	3	CacheMisses	0
306	4	CacheHits	0
306	4	CacheMisses	0
306	5	CacheHits	0
306	5	CacheMisses	1
306	6	CacheHits	0
306	6	CacheMisses	1
306	7	CacheHits	0
306	7	CacheMisses	1
306	8	CacheHits	0
306	8	CacheMisses	1
307	0	CacheHits	0
307	0	CacheMisses	0
307	1	CacheHits	0
307	1	CacheMisses	0
307	2	CacheHits	0
307	2	CacheMisses	1
307	3	CacheHits	0
307	3	CacheMisses	0
307	4	CacheHits	0
307	4	CacheMisses	0
307	5	CacheHits	0
307	5	CacheMisses	1
307	6	CacheHits	0
307	6	CacheMisses	1
307	7	CacheHits	0
307	7	CacheMisses	1
307	8	CacheHits	0
307	8	CacheMisses	1
308	0	CacheHits	0
308	0	CacheMisses	0
308	1	CacheHits	0
308	1	CacheMisses	0
308	2	CacheHits	0
308	2	CacheMisses	1
308	3	CacheHits	0
308	3	CacheMisses	0
308	4	CacheHits	0
308	4	CacheMisses	0
308	5	CacheHits	0
308	5	CacheMisses	1
308	6	CacheHits	0
308	6	CacheMisses	1
308	7	CacheHits	0
308	7	CacheMisses	1
308	8	CacheHits	0
308	8	CacheMisses	1
309	0	CacheHits	0
309	0	CacheMisses	0
309	1	CacheHits	0
309	1	CacheMisses	0
309	2	CacheHits	0
309	2	CacheMisses	1
309	3	CacheHits	0
309	3	CacheMisses	0
309	4	CacheHits	0
309	4	CacheMisses	0
309	5	CacheHits	0
309	5	CacheMisses	1
309	6	CacheHits	0
309	6	CacheMisses	1
309	7	CacheHits	0
309	7	CacheMisses	1
309	8	CacheHits	0
309	8	CacheMisses	1
310	0	CacheHits	0
310	0	CacheMisses	0
310	1	CacheHits	0
310	1	CacheMisses	0
310	2	CacheHits	0
310	2	CacheMisses	1
310	3	CacheHits	0
310	3	CacheMisses	0
310	4	CacheHits	0
310	4	CacheMisses	0
310	5	CacheHits	0
310	5	CacheMisses	1
310	6	CacheHits	0
310	6	CacheMisses	1
310	7	CacheHits	0
310	7	CacheMisses	1
310	8	CacheHits	0
310	8	CacheMisses	1
311	0	CacheHits	0
311	0	CacheMisses	0
311	1	CacheHits	0
311	1	CacheMisses	0
311	2	CacheHits	0
311	2	CacheMisses	1
311	3	CacheHits	0
311	3	CacheMisses	0
311	4	CacheHits	0
311	4	CacheMisses	0
311	5	CacheHits	0
311	5	CacheMisses	1
311	6	CacheHits	0
311	6	CacheMisses	1
311	7	CacheHits	0
311	7	CacheMisses	1
311	8	CacheHits	0
311	8	CacheMisses	1
312	0	CacheHits	0
312	0	CacheMisses	0
312	1	CacheHits	0
312	1	CacheMisses	0
312	2	CacheHits	0
312	2	CacheMisses	1
312	3	CacheHits	0
312	3	CacheMisses	0
312	4	CacheHits	0
312	4	CacheMisses	0
312	5	CacheHits	0
312	5	CacheMisses	1
312	6	CacheHits	0
312	6	CacheMisses	1
312	7	CacheHits	0
312	7	CacheMisses	1
312	8	CacheHits	0
312	8	CacheMisses	1
313	0	CacheHits	0
313	0	CacheMisses	0
313	1	CacheHits	0
313	1	CacheMisses	0
313	2	CacheHits	0
313	2	CacheMisses	1
313	3	CacheHits	0
313	3	CacheMisses	0
313	4	CacheHits	0
313	4	CacheMisses	0
313	5	CacheHits	0
313	5	CacheMisses	1
313	6	CacheHits	0
313	6	CacheMisses	1
313	7	CacheHits	0
313	7	CacheMisses	1
313	8	CacheHits	0
313	8	CacheMisses	1
314	0	CacheHits	0
314	0	CacheMisses	0
314	1	CacheHits	0
314	1	CacheMisses	0
314	2	CacheHits	0
314	2	CacheMisses	1
314	3	CacheHits	0
314	3	CacheMisses	0
314	4	CacheHits	0
314	4	CacheMisses	0
314	5	CacheHits	0
314	5	CacheMisses	1
314	6	CacheHits	0
314	6	CacheMisses	1
314	7	CacheHits	0
314	7	CacheMisses	1
314	8	CacheHits	0
314	8	CacheMisses	1
315	0	CacheHits	0
315	0	CacheMisses	0
315	1	CacheHits	0
315	1	CacheMisses	0
315	2	CacheHits	0
315	2	CacheMisses	1
315	3	CacheHits	0
315	3	CacheMisses	0
315	4	CacheHits	0
315	4	CacheMisses	0
315	5	CacheHits	0
315	5	CacheMisses	1
315	6	CacheHits	0
315	6	CacheMisses	1
315	7	CacheHits	0
315	7	CacheMisses	1
315	8	CacheHits	0
315	8	CacheMisses	1
316	0	CacheHits	0
316	0	CacheMisses	0
316	1	CacheHits	0
316	1	CacheMisses	0
316	2	CacheHits	0
316	2	CacheMisses	1
316	3	CacheHits	0
316	3	CacheMisses	0
316	4	CacheHits	0
316	4	CacheMisses	0
316	5	CacheHits	0
316	5	CacheMisses	1
316	6	CacheHits	0
316	6	CacheMisses	1
316	7	CacheHits	0
316	7	CacheMisses	1
316	8	CacheHits	0
316	8	CacheMisses	1
317	0	CacheHits	0
317	0	CacheMisses	0
317	1	CacheHits	0
317	1	CacheMisses	0
317	2	CacheHits	0
317	2	CacheMisses	1
317	3	CacheHits	0
317	3	CacheMisses	0
317	4	CacheHits	0
317	4	CacheMisses	0
317	5	CacheHits	0
317	5	CacheMisses	1
317	6	CacheHits	0
317	6	CacheMisses	1
317	7	CacheHits	0
317	7	CacheMisses	1
317	8	CacheHits	0
317	8	CacheMisses	1
318	0	CacheHits	0
318	0	CacheMisses	0
318	1	CacheHits	0
318	1	CacheMisses	0
318	2	CacheHits	0
318	2	CacheMisses	1
318	3	CacheHits	0
318	3	CacheMisses	0
318	4	CacheHits	0
318	4	CacheMisses	0
318	5	CacheHits	0
318	5	CacheMisses	1
318	6	CacheHits	0
318	6	CacheMisses	1
318	7	CacheHits	0
318	7	CacheMisses	1
318	8	CacheHits	0
318	8	CacheMisses	1
319	0	CacheHits	0
319	0	CacheMisses	0
319	1	CacheHits	0
319	1	CacheMisses	0
319	2	CacheHits	0
319	2	CacheMisses	1
319	3	CacheHits	0
319	3	CacheMisses	0
319	4	CacheHits	0
319	4	CacheMisses	0
319	5	CacheHits	0
319	5	CacheMisses	1
319	6	CacheHits	0
319	6	CacheMisses	1
319	7	CacheHits	0
319	7	CacheMisses	1
319	8	CacheHits	0
319	8	CacheMisses	1
320	0	CacheHits	0
320	0	CacheMisses	0
320	1	CacheHits	0
320	1	CacheMisses	0
320	2	CacheHits	0
320	2	CacheMisses	1
320	3	CacheHits	0
320	3	CacheMisses	0
320	4	CacheHits	0
320	4	CacheMisses	0
320	5	CacheHits	0
320	5	CacheMisses	1
320	6	CacheHits	0
320	6	CacheMisses	1
320	7	CacheHits	0
320	7	CacheMisses	1
320	8	CacheHits	0
320	8	CacheMisses	1
321	0	CacheHits	0
321	0	CacheMisses	0
321	1	CacheHits	0
321	1	CacheMisses	0
321	2	CacheHits	0
321	2	CacheMisses	1
321	3	CacheHits	0
321	3	CacheMisses	0
321	4	CacheHits	0
321	4	CacheMisses	0
321	5	CacheHits	0
321	5	CacheMisses	1
321	6	CacheHits	0
321	6	CacheMisses	1
321	7	CacheHits	0
321	7	CacheMisses	1
321	8	CacheHits	0
321	8	CacheMisses	1
322	0	CacheHits	0
322	0	CacheMisses	0
322	1	CacheHits	0
322	1	CacheMisses	0
322	2	CacheHits	0
322	2	CacheMisses	1
322	3	CacheHits	0
322	3	CacheMisses	0
322	4	CacheHits	0
322	4	CacheMisses	0
322	5	CacheHits	0
322	5	CacheMisses	1
322	6	CacheHits	0
322	6	CacheMisses	1
322	7	CacheHits	0
322	7	CacheMisses	1
322	8	CacheHits	0
322	8	CacheMisses	1
323	0	CacheHits	0
323	0	CacheMisses	0
323	1	CacheHits	0
323	1	CacheMisses	0
323	2	CacheHits	0
323	2	CacheMisses	1
323	3	CacheHits	0
323	3	CacheMisses	0
323	4	CacheHits	0
323	4	CacheMisses	0
323	5	CacheHits	0
323	5	CacheMisses	1
323	6	CacheHits	0
323	6	CacheMisses	1
323	7	CacheHits	0
323	7	CacheMisses	1
323	8	CacheHits	0
323	8	CacheMisses	1
324	0	CacheHits	0
324	0	CacheMisses	0
324	1	CacheHits	0
324	1	CacheMisses	0
324	2	CacheHits	0
324	2	CacheMisses	1
324	3	CacheHits	0
324	3	CacheMisses	0
324	4	CacheHits	0
324	4	CacheMisses	0
324	5	CacheHits	0
324	5	CacheMisses	1
324	6	CacheHits	0
324	6	CacheMisses	1
324	7	CacheHits	0
324	7	CacheMisses	1
324	8	CacheHits	0
324	8	CacheMisses	1
325	0	CacheHits	0
325	0	CacheMisses	0
325	1	CacheHits	0
325	1	CacheMisses	0
325	2	CacheHits	0
325	2	CacheMisses	1
325	3	CacheHits	0
325	3	CacheMisses	0
325	4	CacheHits	0
325	4	CacheMisses	0
325	5	CacheHits	0
325	5	CacheMisses	1
325	6	CacheHits	0
325	6	CacheMisses	1
325	7	CacheHits	0
325	7	CacheMisses	1
325	8	CacheHits	0
325	8	CacheMisses	1
326	0	CacheHits	0
326	0	CacheMisses	0
326	1	CacheHits	0
326	1	CacheMisses	0
326	2	CacheHits	0
326	2	CacheMisses	1
326	3	CacheHits	0
326	3	CacheMisses	0
326	4	CacheHits	0
326	4	CacheMisses	0
326	5	CacheHits	0
326	5	CacheMisses	1
326	6	CacheHits	0
326	6	CacheMisses	1
326	7	CacheHits	0
326	7	CacheMisses	1
326	8	CacheHits	0
326	8	CacheMisses	1
327	0	CacheHits	0
327	0	CacheMisses	0
327	1	CacheHits	0
327	1	CacheMisses	0
327	2	CacheHits	0
327	2	CacheMisses	1
327	3	CacheHits	0
327	3	CacheMisses	0
327	4	CacheHits	0
327	4	CacheMisses	0
327	5	CacheHits	0
327	5	CacheMisses	1
327	6	CacheHits	0
327	6	CacheMisses	1
327	7	CacheHits	0
327	7	CacheMisses	1
327	8	CacheHits	0
327	8	CacheMisses	1
328	0	CacheHits	0
328	0	CacheMisses	0
328	1	CacheHits	0
328	1	CacheMisses	0
328	2	CacheHits	0
328	2	CacheMisses	1
328	3	CacheHits	0
328	3	CacheMisses	0
328	4	CacheHits	0
328	4	CacheMisses	0
328	5	CacheHits	0
328	5	CacheMisses	1
328	6	CacheHits	0
328	6	CacheMisses	1
328	7	CacheHits	0
328	7	CacheMisses	1
328	8	CacheHits	0
328	8	CacheMisses	1
329	0	CacheHits	0
329	0	CacheMisses	0
329	1	CacheHits	0
329	1	CacheMisses	0
329	2	CacheHits	0
329	2	CacheMisses	1
329	3	CacheHits	0
329	3	CacheMisses	0
329	4	CacheHits	0
329	4	CacheMisses	0
329	5	CacheHits	0
329	5	CacheMisses	1
329	6	CacheHits	0
329	6	CacheMisses	1
329	7	CacheHits	0
329	7	CacheMisses	1
329	8	CacheHits	0
329	8	CacheMisses	1
330	0	CacheHits	0
330	0	CacheMisses	0
330	1	CacheHits	0
330	1	CacheMisses	0
330	2	CacheHits	0
330	2	CacheMisses	1
330	3	CacheHits	0
330	3	CacheMisses	0
330	4	CacheHits	0
330	4	CacheMisses	0
330	5	CacheHits	0
330	5	CacheMisses	1
330	6	CacheHits	0
330	6	CacheMisses	1
330	7	CacheHits	0
330	7	CacheMisses	1
330	8	CacheHits	0
330	8	CacheMisses	1
331	0	CacheHits	0
331	0	CacheMisses	0
331	1	CacheHits	0
331	1	CacheMisses	0
331	2	CacheHits	0
331	2	CacheMisses	1
331	3	CacheHits	0
331	3	CacheMisses	0
331	4	CacheHits	0
331	4	CacheMisses	0
331	5	CacheHits	0
331	5	CacheMisses	1
331	6	CacheHits	0
331	6	CacheMisses	1
331	7	CacheHits	0
331	7	CacheMisses	1
331	8	CacheHits	0
331	8	CacheMisses	1
332	0	CacheHits	0
332	0	CacheMisses	0
332	1	CacheHits	0
332	1	CacheMisses	0
332	2	CacheHits	0
332	2	CacheMisses	1
332	3	CacheHits	0
332	3	CacheMisses	0
332	4	CacheHits	0
332	4	CacheMisses	0
332	5	CacheHits	0
332	5	CacheMisses	1
332	6	CacheHits	0
332	6	CacheMisses	1
332	7	CacheHits	0
332	7	CacheMisses	1
332	8	CacheHits	0
332	8	CacheMisses	1
333	0	CacheHits	0
333	0	CacheMisses	0
333	1	CacheHits	0
333	1	CacheMisses	0
333	2	CacheHits	0
333	2	CacheMisses	1
333	3	CacheHits	0
333	3	CacheMisses	0
333	4	CacheHits	0
333	4	CacheMisses	0
333	5	CacheHits	0
333	5	CacheMisses	1
333	6	CacheHits	0
333	6	CacheMisses	1
333	7	CacheHits	0
333	7	CacheMisses	1
333	8	CacheHits	0
333	8	CacheMisses	1
334	0	CacheHits	0
334	0	CacheMisses	0
334	1	CacheHits	0
334	1	CacheMisses	0
334	2	CacheHits	0
334	2	CacheMisses	1
334	3	CacheHits	0
334	3	CacheMisses	0
334	4	CacheHits	0
334	4	CacheMisses	0
334	5	CacheHits	0
334	5	CacheMisses	1
334	6	CacheHits	0
334	6	CacheMisses	1
334	7	CacheHits	0
334	7	CacheMisses	1
334	8	CacheHits	0
334	8	CacheMisses	1
335	0	CacheHits	0
335	0	CacheMisses	0
335	1	CacheHits	0
335	1	CacheMisses	0
335	2	CacheHits	0
335	2	CacheMisses	1
335	3	CacheHits	0
335	3	CacheMisses	0
335	4	CacheHits	0
335	4	CacheMisses	0
335	5	CacheHits	0
335	5	CacheMisses	1
335	6	CacheHits	0
335	6	CacheMisses	1
335	7	CacheHits	0
335	7	CacheMisses	1
335	8	CacheHits	0
335	8	CacheMisses	1
336	0	CacheHits	0
336	0	CacheMisses	0
336	1	CacheHits	0
336	1	CacheMisses	0
336	2	CacheHits	0
336	2	CacheMisses	1
336	3	CacheHits	0
336	3	CacheMisses	0
336	4	CacheHits	0
336	4	CacheMisses	0
336	5	CacheHits	0
336	5	CacheMisses	1
336	6	CacheHits	0
336	6	CacheMisses	1
336	7	CacheHits	0
336	7	CacheMisses	1
336	8	CacheHits	0
336	8	CacheMisses	1
337	0	CacheHits	0
337	0	CacheMisses	0
337	1	CacheHits	0
337	1	CacheMisses	0
337	2	CacheHits	0
337	2	CacheMisses	1
337	3	CacheHits	0
337	3	CacheMisses	0
337	4	CacheHits	0
337	4	CacheMisses	0
337	5	CacheHits	0
337	5	CacheMisses	1
337	6	CacheHits	0
337	6	CacheMisses	1
337	7	CacheHits	0
337	7	CacheMisses	1
337	8	CacheHits	0
337	8	CacheMisses	1
338	0	CacheHits	0
338	0	CacheMisses	0
338	1	CacheHits	0
338	1	CacheMisses	0
338	2	CacheHits	0
338	2	CacheMisses	1
338	3	CacheHits	0
338	3	CacheMisses	0
338	4	CacheHits	0
338	4	CacheMisses	0
338	5	CacheHits	0
338	5	CacheMisses	1
338	6	CacheHits	0
338	6	CacheMisses	1
338	7	CacheHits	0
338	7	CacheMisses	1
338	8	CacheHits	0
338	8	CacheMisses	1
339	0	CacheHits	0
339	0	CacheMisses	0
339	1	CacheHits	0
339	1	CacheMisses	0
339	2	CacheHits	0
339	2	CacheMisses	1
339	3	CacheHits	0
339	3	CacheMisses	0
339	4	CacheHits	0
339	4	CacheMisses	0
339	5	CacheHits	0
339	5	CacheMisses	1
339	6	CacheHits	0
339	6	CacheMisses	1
339	7	CacheHits	0
339	7	CacheMisses	1
339	8	CacheHits	0
339	8	CacheMisses	1
340	0	CacheHits	0
340	0	CacheMisses	0
340	1	CacheHits	0
340	1	CacheMisses	0
340	2	CacheHits	0
340	2	CacheMisses	1
340	3	CacheHits	0
340	3	CacheMisses	0
340	4	CacheHits	0
340	4	CacheMisses	0
340	5	CacheHits	0
340	5	CacheMisses	1
340	6	CacheHits	0
340	6	CacheMisses	1
340	7	CacheHits	0
340	7	CacheMisses	1
340	8	CacheHits	0
340	8	CacheMisses	1
341	0	CacheHits	0
341	0	CacheMisses	0
341	1	CacheHits	0
341	1	CacheMisses	0
341	2	CacheHits	0
341	2	CacheMisses	1
341	3	CacheHits	0
341	3	CacheMisses	0
341	4	CacheHits	0
341	4	CacheMisses	0
341	5	CacheHits	0
341	5	CacheMisses	1
341	6	CacheHits	0
341	6	CacheMisses	1
341	7	CacheHits	0
341	7	CacheMisses	1
341	8	CacheHits	0
341	8	CacheMisses	1
342	0	CacheHits	0
342	0	CacheMisses	0
342	1	CacheHits	0
342	1	CacheMisses	0
342	2	CacheHits	0
342	2	CacheMisses	1
342	3	CacheHits	0
342	3	CacheMisses	0
342	4	CacheHits	0
342	4	CacheMisses	0
342	5	CacheHits	0
342	5	CacheMisses	1
342	6	CacheHits	0
342	6	CacheMisses	1
342	7	CacheHits	0
342	7	CacheMisses	1
342	8	CacheHits	0
342	8	CacheMisses	1
343	0	CacheHits	0
343	0	CacheMisses	0
343	1	CacheHits	0
343	1	CacheMisses	0
343	2	CacheHits	0
